disrict,client_id,client_catg,region,creation_date,label
62,train_Client_46697,11,302,26/12/1993,1
69,train_Client_46715,11,103,26/04/2011,1
62,train_Client_46716,11,310,28/05/2011,1
62,train_Client_46751,11,307,25/12/1990,1
69,train_Client_46774,11,107,19/12/1988,1
69,train_Client_46808,11,104,08/08/2009,1
69,train_Client_46815,51,103,11/12/2014,1
62,train_Client_46821,12,310,21/01/2013,1
69,train_Client_46838,11,103,20/08/2008,1
62,train_Client_46847,11,302,14/05/1987,1
60,train_Client_46864,11,101,21/01/2000,1
62,train_Client_46875,11,302,08/11/1982,1
63,train_Client_46910,11,312,14/05/2002,1
69,train_Client_46914,11,103,23/07/2009,1
63,train_Client_46918,11,311,07/11/1989,1
69,train_Client_46954,11,103,23/09/2003,1
69,train_Client_46963,11,107,18/10/1999,1
69,train_Client_46984,11,103,28/11/2011,1
60,train_Client_46993,11,101,27/03/2006,1
69,train_Client_46994,11,104,24/06/1997,1
60,train_Client_4701,11,101,11/11/1983,1
69,train_Client_47020,11,103,05/10/2010,1
62,train_Client_47030,11,302,15/12/1989,1
69,train_Client_47034,11,104,31/12/2002,1
62,train_Client_47038,11,302,14/12/2006,1
63,train_Client_47043,11,313,26/12/1995,1
60,train_Client_47047,11,101,19/11/2009,1
63,train_Client_47070,51,313,18/05/2009,1
69,train_Client_47093,11,103,16/05/2009,1
60,train_Client_47109,11,101,23/06/1993,1
63,train_Client_4711,11,311,18/01/1993,1
62,train_Client_47111,11,303,23/09/1994,1
62,train_Client_47115,11,371,07/06/2007,1
69,train_Client_47117,11,103,09/06/2010,1
62,train_Client_47144,11,303,16/02/2011,1
60,train_Client_47153,11,101,16/07/1990,1
69,train_Client_47171,11,104,31/05/2011,1
63,train_Client_47180,11,306,07/05/2010,1
60,train_Client_47181,11,101,20/10/2007,1
69,train_Client_47185,11,107,10/11/2004,1
69,train_Client_47202,11,107,17/05/2012,1
62,train_Client_47209,11,371,27/10/2004,1
69,train_Client_47226,11,107,19/10/2010,1
69,train_Client_47240,11,103,08/04/2008,1
63,train_Client_47256,11,306,25/12/2006,1
62,train_Client_47257,11,303,22/11/1980,1
63,train_Client_4730,11,312,24/07/2003,1
60,train_Client_47340,11,101,01/11/1982,1
69,train_Client_47341,51,103,10/07/2008,1
69,train_Client_47356,11,103,05/07/2018,1
69,train_Client_47360,51,103,13/11/2010,1
62,train_Client_47363,11,304,13/10/1980,1
69,train_Client_47366,11,103,30/09/2008,1
69,train_Client_47395,11,104,28/10/2002,1
62,train_Client_47398,11,302,17/08/2010,1
69,train_Client_47404,11,103,25/04/2003,1
63,train_Client_47410,11,312,19/10/1990,1
63,train_Client_47423,11,311,24/04/1986,1
63,train_Client_47457,11,306,26/06/2008,1
63,train_Client_47475,11,308,17/11/1995,1
60,train_Client_47476,11,101,19/07/1991,1
62,train_Client_47479,11,302,14/04/2011,1
62,train_Client_47505,11,305,24/05/1984,1
62,train_Client_47511,11,310,25/09/2009,1
63,train_Client_47550,11,312,29/10/1997,1
69,train_Client_47554,11,103,13/04/2006,1
62,train_Client_47566,11,303,24/09/1999,1
62,train_Client_47601,11,302,27/08/2004,1
63,train_Client_47603,11,311,06/10/1993,1
63,train_Client_47612,11,313,11/12/1998,1
60,train_Client_47614,11,101,18/09/2013,1
62,train_Client_47618,11,301,20/09/2005,1
62,train_Client_47646,51,303,27/12/1999,1
63,train_Client_47701,11,308,27/06/2002,1
63,train_Client_47712,51,311,23/05/1989,1
69,train_Client_47725,11,103,29/09/2000,1
63,train_Client_47730,11,311,21/04/2000,1
69,train_Client_47748,11,104,27/12/1993,1
63,train_Client_4775,11,311,13/12/1994,1
63,train_Client_47755,11,311,19/11/1991,1
60,train_Client_47766,11,101,10/09/2009,1
69,train_Client_47774,11,104,12/05/1998,1
69,train_Client_47807,11,103,31/05/2013,1
60,train_Client_47842,11,101,30/07/1991,1
69,train_Client_47861,11,103,06/06/2005,1
69,train_Client_47886,11,103,21/02/2013,1
60,train_Client_47906,11,101,23/02/2015,1
69,train_Client_47909,11,103,16/05/1983,1
63,train_Client_47981,11,311,26/03/2007,1
69,train_Client_47994,11,103,07/11/2007,1
62,train_Client_480,11,307,11/12/2013,1
63,train_Client_48016,11,311,26/06/1997,1
69,train_Client_48018,11,103,29/08/2017,1
63,train_Client_48023,11,306,23/05/1994,1
69,train_Client_48034,11,103,12/10/1998,1
69,train_Client_48050,11,104,05/09/2017,1
69,train_Client_4809,11,107,04/03/2009,1
63,train_Client_48103,11,311,11/11/1987,1
63,train_Client_48110,11,311,31/12/1998,1
69,train_Client_48122,11,107,17/05/2012,1
62,train_Client_48172,11,304,07/09/1998,1
62,train_Client_48174,11,302,21/11/1983,1
63,train_Client_4818,51,306,22/05/2009,1
63,train_Client_48180,11,312,01/04/2009,1
60,train_Client_48192,11,101,24/05/1985,1
60,train_Client_48194,11,101,26/03/1997,1
62,train_Client_48199,11,310,17/03/1979,1
69,train_Client_48212,11,107,24/02/2011,1
60,train_Client_48214,11,101,19/11/2013,1
69,train_Client_4822,11,103,13/07/2008,1
69,train_Client_48223,11,104,19/03/1987,1
62,train_Client_48232,11,301,21/04/2000,1
60,train_Client_48256,11,101,23/05/1994,1
60,train_Client_48267,11,101,21/06/1980,1
60,train_Client_48272,11,101,16/10/2015,1
63,train_Client_48280,11,306,19/05/1993,1
62,train_Client_48296,11,302,11/12/1992,1
69,train_Client_48337,51,104,19/05/2005,1
69,train_Client_48354,11,107,07/03/2003,1
69,train_Client_48376,51,104,07/11/2013,1
63,train_Client_48387,12,311,09/06/1995,1
69,train_Client_4839,11,107,28/01/1985,1
69,train_Client_48440,11,104,18/05/2012,1
62,train_Client_48463,11,307,18/12/1985,1
69,train_Client_48491,11,104,30/12/2003,1
69,train_Client_48503,11,104,16/05/2013,1
63,train_Client_48504,11,311,09/02/2000,1
69,train_Client_48517,11,103,16/11/1995,1
63,train_Client_48526,11,311,11/05/1999,1
62,train_Client_48602,11,303,11/03/2002,1
63,train_Client_48606,11,306,30/11/2001,1
62,train_Client_48624,11,309,18/11/1986,1
62,train_Client_48630,11,302,13/09/2017,1
62,train_Client_48634,11,301,24/12/1982,1
62,train_Client_48658,12,310,27/09/2002,1
63,train_Client_4866,11,306,21/12/1993,1
60,train_Client_48673,11,101,25/12/1980,1
62,train_Client_48699,11,303,05/09/2002,1
62,train_Client_48719,11,301,03/08/2012,1
63,train_Client_48727,11,311,16/08/1990,1
62,train_Client_48728,12,303,17/04/1984,1
69,train_Client_48738,11,107,25/11/2013,1
62,train_Client_48759,11,301,20/04/1983,1
62,train_Client_48798,11,305,12/01/2007,1
60,train_Client_48883,11,101,04/03/1982,1
63,train_Client_48890,11,311,27/09/2016,1
63,train_Client_48892,11,311,20/01/1993,1
69,train_Client_48895,11,107,26/05/2006,1
69,train_Client_48961,11,107,11/11/2015,1
69,train_Client_49047,11,103,09/07/2008,1
63,train_Client_49060,11,311,30/06/2004,1
62,train_Client_49062,11,304,07/06/1978,1
63,train_Client_49072,11,311,08/05/2003,1
62,train_Client_49082,11,301,23/12/2004,1
62,train_Client_49103,11,301,31/12/1983,1
63,train_Client_4912,11,311,14/01/2009,1
69,train_Client_49126,11,103,30/06/2015,1
63,train_Client_49153,11,311,15/06/1993,1
69,train_Client_49164,51,104,20/02/2013,1
69,train_Client_49171,11,103,27/06/2016,1
60,train_Client_49175,11,101,09/09/1980,1
69,train_Client_49186,11,104,29/04/1981,1
69,train_Client_49205,11,103,22/11/2011,1
69,train_Client_49223,11,107,11/12/2008,1
69,train_Client_49242,11,104,06/04/2007,1
63,train_Client_49244,11,311,10/07/2014,1
69,train_Client_49248,11,103,28/11/2011,1
69,train_Client_49262,11,104,09/03/1999,1
69,train_Client_49263,51,103,29/01/2015,1
62,train_Client_49284,11,307,24/11/1994,1
69,train_Client_49313,11,106,15/01/2007,1
63,train_Client_49338,11,306,15/05/2003,1
60,train_Client_49340,11,101,05/05/2015,1
69,train_Client_49346,11,104,04/05/1988,1
63,train_Client_49366,11,308,29/12/2000,1
69,train_Client_49381,11,104,21/08/1995,1
62,train_Client_49418,11,309,02/05/2012,1
69,train_Client_49449,11,104,23/12/2009,1
69,train_Client_49471,11,104,03/10/1979,1
60,train_Client_49477,11,101,24/04/2018,1
69,train_Client_4948,11,103,19/06/2013,1
69,train_Client_49498,11,107,12/07/2011,1
63,train_Client_49507,11,311,28/10/1996,1
63,train_Client_49513,11,311,29/05/1992,1
69,train_Client_49540,11,107,05/05/2009,1
62,train_Client_49573,11,301,07/06/1994,1
62,train_Client_49588,11,302,14/01/2008,1
60,train_Client_496,11,101,16/01/1979,1
69,train_Client_49608,11,103,10/09/2008,1
69,train_Client_49616,11,106,24/10/1978,1
69,train_Client_49626,11,106,03/10/1979,1
60,train_Client_49627,11,101,22/10/1999,1
69,train_Client_49630,11,107,27/06/2001,1
60,train_Client_49640,11,101,12/08/1977,1
69,train_Client_49649,11,104,25/04/2001,1
69,train_Client_49688,51,104,12/01/2007,1
63,train_Client_49701,11,311,12/12/1995,1
62,train_Client_49703,11,310,16/08/2008,1
62,train_Client_49748,11,303,31/12/2004,1
69,train_Client_49766,11,103,20/10/2008,1
63,train_Client_49783,11,312,21/11/1990,1
69,train_Client_49814,11,107,22/12/1993,1
69,train_Client_49836,12,103,28/05/2012,1
60,train_Client_49889,11,101,27/09/1977,1
69,train_Client_49896,11,103,11/04/2008,1
60,train_Client_49902,11,101,31/12/1989,1
63,train_Client_49920,11,311,29/10/1997,1
60,train_Client_49923,11,101,10/08/1978,1
69,train_Client_49937,11,104,10/09/1987,1
62,train_Client_49977,11,302,18/08/1977,1
62,train_Client_49981,11,303,17/09/2002,1
63,train_Client_49992,11,312,24/03/1989,1
62,train_Client_49996,11,307,02/04/2010,1
69,train_Client_50006,11,104,17/12/1997,1
60,train_Client_50046,11,101,09/12/1978,1
69,train_Client_50062,11,103,19/06/2008,1
62,train_Client_5012,11,371,21/11/1990,1
62,train_Client_50135,11,304,14/05/2001,1
63,train_Client_50142,11,313,23/03/2011,1
62,train_Client_50160,12,305,27/10/2008,1
69,train_Client_50181,11,103,31/03/1995,1
62,train_Client_50185,11,309,24/03/2005,1
63,train_Client_50230,11,312,18/10/1983,1
69,train_Client_5024,11,103,22/07/2011,1
62,train_Client_50244,11,304,20/09/1989,1
62,train_Client_50247,11,310,02/02/2006,1
69,train_Client_50248,51,105,19/11/2012,1
62,train_Client_50250,11,303,08/04/1981,1
62,train_Client_50251,11,310,25/04/1997,1
62,train_Client_50254,11,302,18/09/1997,1
69,train_Client_50255,11,103,05/01/2018,1
69,train_Client_50283,11,105,21/05/1987,1
62,train_Client_503,11,304,17/03/1981,1
60,train_Client_50306,12,101,20/08/2014,1
63,train_Client_50308,11,306,30/05/1990,1
60,train_Client_50310,11,101,28/07/1987,1
60,train_Client_50318,11,101,31/10/1985,1
62,train_Client_50335,11,304,24/11/2014,1
69,train_Client_50356,11,104,31/01/1983,1
62,train_Client_50361,11,304,24/05/1980,1
63,train_Client_50376,11,311,21/12/1986,1
62,train_Client_50381,51,303,28/01/1983,1
62,train_Client_50391,11,303,07/04/1981,1
62,train_Client_50423,11,310,28/04/1987,1
63,train_Client_5050,11,306,28/10/1986,1
60,train_Client_50501,11,101,26/09/2012,1
60,train_Client_50528,11,101,07/06/1978,1
62,train_Client_50555,11,305,21/10/1978,1
69,train_Client_50561,11,104,26/12/1989,1
62,train_Client_5057,11,305,31/03/1993,1
63,train_Client_50577,11,311,23/08/1995,1
63,train_Client_50590,11,306,28/09/1983,1
63,train_Client_50597,11,306,27/11/1996,1
63,train_Client_50629,11,313,24/09/2002,1
62,train_Client_50638,11,303,05/02/2009,1
62,train_Client_50643,11,301,12/11/2014,1
63,train_Client_50651,11,312,18/01/1993,1
60,train_Client_50693,11,101,30/10/1995,1
69,train_Client_50719,11,103,20/01/2014,1
62,train_Client_50740,11,310,31/12/1994,1
69,train_Client_50742,11,107,16/12/2015,1
62,train_Client_50804,11,302,17/05/1995,1
62,train_Client_50846,11,303,24/01/2017,1
62,train_Client_5086,11,302,24/03/2011,1
60,train_Client_50861,11,101,17/07/1986,1
60,train_Client_50868,11,101,17/10/2016,1
60,train_Client_50929,11,101,24/05/2010,1
63,train_Client_50932,11,311,04/03/2009,1
62,train_Client_50939,11,371,26/09/2012,1
62,train_Client_5096,11,305,20/10/1989,1
63,train_Client_50977,11,313,08/11/1995,1
63,train_Client_50978,11,312,11/04/1990,1
69,train_Client_50982,11,107,29/03/2010,1
69,train_Client_50994,11,103,05/01/2018,1
69,train_Client_51013,11,103,06/09/2012,1
69,train_Client_51029,11,104,09/12/1983,1
62,train_Client_51105,11,310,28/03/2000,1
63,train_Client_51118,11,311,26/06/2015,1
62,train_Client_51120,11,304,30/03/2010,1
63,train_Client_51144,11,311,22/08/2002,1
69,train_Client_51164,11,103,28/10/2013,1
60,train_Client_51165,11,101,23/12/1992,1
69,train_Client_51196,11,103,18/06/2010,1
60,train_Client_51201,11,101,22/02/2016,1
60,train_Client_51204,11,101,31/01/1990,1
62,train_Client_51271,11,307,12/07/1977,1
62,train_Client_51292,11,301,27/08/2015,1
63,train_Client_5131,11,312,21/05/2014,1
62,train_Client_51324,11,302,25/12/2000,1
63,train_Client_51372,51,312,28/01/2016,1
69,train_Client_5138,11,105,29/07/1996,1
69,train_Client_51382,11,103,20/01/2014,1
69,train_Client_51393,11,103,31/05/2007,1
69,train_Client_51394,11,107,23/05/2012,1
69,train_Client_51403,11,103,16/12/2005,1
69,train_Client_5142,11,103,08/06/2010,1
63,train_Client_51428,11,311,04/01/2012,1
62,train_Client_51443,11,303,03/04/2007,1
63,train_Client_51444,11,311,18/06/2002,1
60,train_Client_51467,11,101,16/07/1990,1
69,train_Client_51470,11,104,20/08/2010,1
63,train_Client_51482,11,306,23/05/2002,1
69,train_Client_51492,11,104,07/06/1994,1
62,train_Client_51498,11,307,28/04/1987,1
63,train_Client_51504,11,311,16/05/1989,1
69,train_Client_51533,11,104,05/05/2011,1
69,train_Client_51535,11,103,28/11/2011,1
62,train_Client_51548,11,301,12/01/2009,1
63,train_Client_5155,11,311,20/12/2010,1
63,train_Client_51558,11,311,23/08/1995,1
60,train_Client_51566,11,101,19/07/1991,1
69,train_Client_51618,11,103,13/07/2008,1
63,train_Client_51629,11,311,21/12/2000,1
69,train_Client_51660,11,104,22/05/1996,1
62,train_Client_51667,11,310,29/12/1989,1
63,train_Client_5167,11,372,27/11/1996,1
69,train_Client_51676,51,104,25/06/1991,1
62,train_Client_51696,11,307,24/03/2014,1
60,train_Client_51705,11,101,13/12/1995,1
60,train_Client_51706,11,101,24/12/1979,1
63,train_Client_51725,11,311,23/01/2007,1
63,train_Client_51756,11,311,08/11/2010,1
63,train_Client_51768,11,306,11/08/2011,1
60,train_Client_51793,11,101,01/11/1999,1
62,train_Client_51810,11,304,05/03/1980,1
62,train_Client_51823,11,309,28/12/1984,1
69,train_Client_51824,11,103,04/02/2009,1
69,train_Client_51833,11,104,28/01/1985,1
69,train_Client_51835,11,107,27/12/1996,1
63,train_Client_51860,11,312,23/03/2004,1
62,train_Client_51888,11,302,30/08/1982,1
62,train_Client_5190,11,304,17/04/1982,1
60,train_Client_51901,51,101,01/10/2002,1
69,train_Client_51960,11,103,07/01/2008,1
69,train_Client_51963,11,107,02/12/2014,1
62,train_Client_51967,11,371,19/06/1990,1
69,train_Client_51988,11,107,06/05/2013,1
63,train_Client_52,11,313,16/12/2008,1
62,train_Client_52015,11,307,29/10/2002,1
60,train_Client_52018,11,101,05/06/2003,1
69,train_Client_52042,11,103,06/10/2011,1
62,train_Client_52078,11,302,09/12/1981,1
63,train_Client_52093,11,311,18/09/1997,1
63,train_Client_52103,11,306,04/01/2007,1
62,train_Client_5214,11,310,21/08/2009,1
60,train_Client_52152,11,101,30/01/2009,1
69,train_Client_52162,11,104,16/03/2017,1
62,train_Client_5217,11,310,25/12/1990,1
63,train_Client_522,11,311,28/04/1987,1
62,train_Client_52209,11,310,12/10/2011,1
60,train_Client_52270,11,101,20/02/2009,1
62,train_Client_52285,11,310,19/05/2012,1
69,train_Client_52289,11,107,31/12/2014,1
60,train_Client_5229,11,101,16/04/2008,1
63,train_Client_52306,11,311,21/05/2013,1
69,train_Client_52310,11,107,16/09/2003,1
60,train_Client_52311,11,101,13/03/2006,1
62,train_Client_52314,11,303,06/09/2012,1
63,train_Client_52330,11,311,10/12/1992,1
62,train_Client_52331,11,301,20/07/2001,1
62,train_Client_5234,11,302,29/03/1980,1
63,train_Client_52342,11,308,26/04/1980,1
69,train_Client_52426,11,103,26/12/2011,1
63,train_Client_52455,11,312,11/04/1990,1
69,train_Client_52464,51,104,13/06/2007,1
69,train_Client_52479,11,103,10/04/2017,1
60,train_Client_52521,11,101,01/08/2007,1
63,train_Client_52527,11,311,28/04/1987,1
69,train_Client_52538,11,104,19/10/1999,1
63,train_Client_52541,11,311,29/03/2001,1
63,train_Client_52544,11,379,29/11/1991,1
63,train_Client_52574,11,312,25/09/1996,1
69,train_Client_52584,11,103,17/11/2008,1
62,train_Client_52585,11,303,09/06/1987,1
69,train_Client_52592,11,107,28/03/2011,1
60,train_Client_52670,11,101,03/06/2011,1
60,train_Client_52673,11,101,30/12/1978,1
60,train_Client_52679,51,101,27/09/2001,1
63,train_Client_52705,11,311,31/01/2001,1
60,train_Client_52725,11,101,26/02/1991,1
63,train_Client_52779,11,311,27/03/1990,1
69,train_Client_52785,11,104,18/08/2008,1
69,train_Client_52802,51,103,25/06/2011,1
62,train_Client_52811,11,305,16/09/2003,1
63,train_Client_52813,11,306,25/04/1995,1
63,train_Client_52848,11,312,11/12/1995,1
62,train_Client_52850,11,303,08/07/1978,1
63,train_Client_52854,11,313,20/12/1990,1
62,train_Client_52914,11,371,13/03/1982,1
63,train_Client_52915,11,311,21/11/1985,1
62,train_Client_52938,11,304,21/07/1980,1
62,train_Client_52966,11,302,25/02/2011,1
62,train_Client_52991,11,309,19/06/1987,1
60,train_Client_530,11,101,24/05/1985,1
69,train_Client_53005,11,104,14/05/1984,1
63,train_Client_53011,11,312,11/06/2002,1
69,train_Client_53037,11,103,23/08/2002,1
60,train_Client_53040,11,101,17/03/1995,1
62,train_Client_53051,11,371,23/05/1995,1
69,train_Client_53060,11,107,16/09/2013,1
63,train_Client_5307,11,306,25/10/1988,1
60,train_Client_53070,11,101,23/01/2009,1
62,train_Client_53071,11,307,11/08/1987,1
62,train_Client_53087,11,303,13/02/2007,1
63,train_Client_53106,11,311,17/09/1999,1
63,train_Client_53112,11,311,12/09/2014,1
62,train_Client_53124,11,310,21/05/1987,1
69,train_Client_53129,11,104,02/11/1982,1
60,train_Client_5314,11,101,10/12/1991,1
69,train_Client_53146,11,103,20/01/2014,1
60,train_Client_53148,11,101,29/08/1988,1
62,train_Client_53162,11,302,31/10/2006,1
63,train_Client_53165,11,311,20/10/2012,1
69,train_Client_53178,11,107,27/06/1997,1
62,train_Client_53181,11,303,23/10/1985,1
62,train_Client_53182,11,303,14/10/2002,1
62,train_Client_53206,11,305,25/03/1994,1
62,train_Client_5321,11,302,16/05/1984,1
62,train_Client_53223,11,303,09/05/2006,1
60,train_Client_53236,11,101,22/04/1986,1
60,train_Client_53265,11,101,18/08/1981,1
60,train_Client_53299,11,101,19/09/2011,1
62,train_Client_53302,11,304,28/05/2002,1
60,train_Client_53303,11,101,21/06/2005,1
69,train_Client_53314,11,104,16/10/1990,1
63,train_Client_5332,11,311,30/11/1999,1
69,train_Client_53323,11,104,13/12/2012,1
62,train_Client_53326,11,303,23/12/2010,1
63,train_Client_53337,11,311,02/09/2010,1
62,train_Client_53355,11,309,10/02/1986,1
63,train_Client_53374,11,311,04/06/1992,1
69,train_Client_53384,11,103,20/10/2008,1
62,train_Client_53388,11,301,27/07/2001,1
60,train_Client_534,11,101,23/06/2008,1
60,train_Client_53401,11,101,07/05/1979,1
69,train_Client_53403,11,104,31/12/1992,1
62,train_Client_53436,11,303,14/10/2002,1
62,train_Client_53465,11,305,28/12/1984,1
62,train_Client_53473,11,302,07/11/1980,1
69,train_Client_53506,11,107,24/06/2005,1
69,train_Client_53526,11,104,28/12/1994,1
60,train_Client_53552,11,101,20/07/2018,1
